,date,open,high,low,close
398,2014-06-02,640.16,640.16,640.16,640.16
399,2014-06-03,656.41,656.41,656.41,656.41
400,2014-06-04,667.37,667.37,667.37,667.37
401,2014-06-05,641.18,641.18,641.18,641.18
402,2014-06-06,658.1,658.1,658.1,658.1
403,2014-06-07,648.63,648.63,648.63,648.63
404,2014-06-08,651.71,651.71,651.71,651.71
405,2014-06-09,649.9,649.9,649.9,649.9
406,2014-06-10,643.91,643.91,643.91,643.91
407,2014-06-11,649.06,649.06,649.06,649.06
408,2014-06-12,630.04,630.04,630.04,630.04
409,2014-06-13,567.18,567.18,567.18,567.18
410,2014-06-14,594.68,594.68,594.68,594.68
411,2014-06-15,570.0,570.0,570.0,570.0
412,2014-06-16,583.41,583.41,583.41,583.41
413,2014-06-17,592.52,592.52,592.52,592.52
414,2014-06-18,607.16,607.16,607.16,607.16
415,2014-06-19,604.19,604.19,604.19,604.19
416,2014-06-20,593.39,593.39,593.39,593.39
417,2014-06-21,590.06,590.06,590.06,590.06
418,2014-06-22,591.26,591.26,591.26,591.26
419,2014-06-23,595.04,595.04,595.04,595.04
420,2014-06-24,586.15,586.15,586.15,586.15
421,2014-06-25,582.41,582.41,582.41,582.41
422,2014-06-26,561.47,561.47,561.47,561.47
423,2014-06-27,579.59,579.59,579.59,579.59
424,2014-06-28,598.24,598.24,598.24,598.24
425,2014-06-29,594.87,594.87,594.87,594.87
426,2014-06-30,598.49,598.49,598.49,598.49
427,2014-07-01,637.75,637.75,637.75,637.75
428,2014-07-02,643.94,643.94,643.94,643.94
429,2014-07-03,648.11,648.11,648.11,648.11
430,2014-07-04,640.28,640.28,640.28,640.28
431,2014-07-05,627.13,627.13,627.13,627.13
432,2014-07-06,627.58,627.58,627.58,627.58
433,2014-07-07,631.0,631.0,631.0,631.0
434,2014-07-08,619.5,619.5,619.5,619.5
435,2014-07-09,620.05,620.05,620.05,620.05
436,2014-07-10,620.16,620.16,620.16,620.16
437,2014-07-11,615.13,615.13,615.13,615.13
438,2014-07-12,630.84,630.84,630.84,630.84
439,2014-07-13,633.64,633.64,633.64,633.64
440,2014-07-14,627.46,627.46,627.46,627.46
441,2014-07-15,618.21,618.21,618.21,618.21
442,2014-07-16,618.95,618.95,618.95,618.95
443,2014-07-17,614.15,614.15,614.15,614.15
444,2014-07-18,622.9,622.9,622.9,622.9
445,2014-07-19,627.02,627.02,627.02,627.02
446,2014-07-20,626.18,626.18,626.18,626.18
447,2014-07-21,620.51,620.51,620.51,620.51
448,2014-07-22,619.91,619.91,619.91,619.91
449,2014-07-23,619.01,619.01,619.01,619.01
450,2014-07-24,617.94,617.94,617.94,617.94
451,2014-07-25,599.81,599.81,599.81,599.81
452,2014-07-26,600.1,600.1,600.1,600.1
453,2014-07-27,593.78,593.78,593.78,593.78
454,2014-07-28,590.38,590.38,590.38,590.38
455,2014-07-29,585.28,585.28,585.28,585.28
456,2014-07-30,581.71,581.71,581.71,581.71
457,2014-07-31,560.79,560.79,560.79,560.79
458,2014-08-01,583.18,583.18,583.18,583.18
459,2014-08-02,593.87,593.87,593.87,593.87
460,2014-08-03,588.23,588.23,588.23,588.23
461,2014-08-04,585.57,585.57,585.57,585.57
462,2014-08-05,586.37,586.37,586.37,586.37
463,2014-08-06,582.42,582.42,582.42,582.42
464,2014-08-07,583.32,583.32,583.32,583.32
465,2014-08-08,587.2,587.2,587.2,587.2
466,2014-08-09,590.91,590.91,590.91,590.91
467,2014-08-10,588.11,588.11,588.11,588.11
468,2014-08-11,588.5,588.5,588.5,588.5
469,2014-08-12,573.41,573.41,573.41,573.41
470,2014-08-13,567.4,567.4,567.4,567.4
471,2014-08-14,543.67,543.67,543.67,543.67
472,2014-08-15,503.71,503.71,503.71,503.71
473,2014-08-16,492.28,492.28,492.28,492.28
474,2014-08-17,521.05,521.05,521.05,521.05
475,2014-08-18,494.78,494.78,494.78,494.78
476,2014-08-19,459.89,459.89,459.89,459.89
477,2014-08-20,484.15,484.15,484.15,484.15
478,2014-08-21,514.19,514.19,514.19,514.19
479,2014-08-22,515.61,515.61,515.61,515.61
480,2014-08-23,515.83,515.83,515.83,515.83
481,2014-08-24,496.57,496.57,496.57,496.57
482,2014-08-25,508.11,508.11,508.11,508.11
483,2014-08-26,500.39,500.39,500.39,500.39
484,2014-08-27,510.64,510.64,510.64,510.64
485,2014-08-28,510.45,510.45,510.45,510.45
486,2014-08-29,506.92,506.92,506.92,506.92
487,2014-08-30,508.1,508.1,508.1,508.1
488,2014-08-31,501.53,501.53,501.53,501.53
489,2014-09-01,480.03,480.03,480.03,480.03
490,2014-09-02,475.82,475.82,475.82,475.82
491,2014-09-03,474.69,474.69,474.69,474.69
492,2014-09-04,474.73,474.73,474.73,474.73
493,2014-09-05,489.55,489.55,489.55,489.55
494,2014-09-06,480.24,480.24,480.24,480.24
495,2014-09-07,482.36,482.36,482.36,482.36
496,2014-09-08,480.6,480.6,480.6,480.6
497,2014-09-09,471.13,471.13,471.13,471.13
498,2014-09-10,471.75,471.75,471.75,471.75
499,2014-09-11,477.11,477.11,477.11,477.11
500,2014-09-12,476.38,476.38,476.38,476.38
501,2014-09-13,473.69,473.69,473.69,473.69
502,2014-09-14,476.0,476.0,476.0,476.0
503,2014-09-15,474.8,474.8,474.8,474.8
504,2014-09-16,473.03,473.03,473.03,473.03
505,2014-09-17,462.59,462.59,462.59,462.59
506,2014-09-18,454.62,454.62,454.62,454.62
507,2014-09-19,423.57,423.57,423.57,423.57
508,2014-09-20,393.26,393.26,393.26,393.26
509,2014-09-21,408.5,408.5,408.5,408.5
510,2014-09-22,396.62,396.62,396.62,396.62
511,2014-09-23,398.31,398.31,398.31,398.31
512,2014-09-24,433.75,433.75,433.75,433.75
513,2014-09-25,420.92,420.92,420.92,420.92
514,2014-09-26,407.98,407.98,407.98,407.98
515,2014-09-27,402.88,402.88,402.88,402.88
516,2014-09-28,398.01,398.01,398.01,398.01
517,2014-09-29,375.99,375.99,375.99,375.99
518,2014-09-30,373.09,373.09,373.09,373.09
519,2014-10-01,387.35,387.35,387.35,387.35
520,2014-10-02,380.89,380.89,380.89,380.89
521,2014-10-03,371.84,371.84,371.84,371.84
522,2014-10-04,356.19,356.19,356.19,356.19
523,2014-10-05,327.88,327.88,327.88,327.88
524,2014-10-06,325.11,325.11,325.11,325.11
525,2014-10-07,328.73,328.73,328.73,328.73
526,2014-10-08,331.72,331.72,331.72,331.72
527,2014-10-09,353.39,353.39,353.39,353.39
528,2014-10-10,358.4,358.4,358.4,358.4
529,2014-10-11,357.55,357.55,357.55,357.55
530,2014-10-12,359.52,359.52,359.52,359.52
531,2014-10-13,374.17,374.17,374.17,374.17
532,2014-10-14,387.04,387.04,387.04,387.04
533,2014-10-15,398.29,398.29,398.29,398.29
534,2014-10-16,392.19,392.19,392.19,392.19
535,2014-10-17,379.39,379.39,379.39,379.39
536,2014-10-18,380.29,380.29,380.29,380.29
537,2014-10-19,389.12,389.12,389.12,389.12
538,2014-10-20,386.95,386.95,386.95,386.95
539,2014-10-21,379.77,379.77,379.77,379.77
540,2014-10-22,382.41,382.41,382.41,382.41
541,2014-10-23,379.44,379.44,379.44,379.44
542,2014-10-24,356.2,356.2,356.2,356.2
543,2014-10-25,354.32,354.32,354.32,354.32
544,2014-10-26,347.03,347.03,347.03,347.03
545,2014-10-27,350.19,350.19,350.19,350.19
546,2014-10-28,348.29,348.29,348.29,348.29
547,2014-10-29,351.56,351.56,351.56,351.56
548,2014-10-30,333.15,333.15,333.15,333.15
549,2014-10-31,343.67,343.67,343.67,343.67
550,2014-11-01,336.59,336.59,336.59,336.59
551,2014-11-02,323.98,323.98,323.98,323.98
552,2014-11-03,323.98,323.98,323.98,323.98
553,2014-11-04,324.0,324.0,324.0,324.0
554,2014-11-05,328.01,328.01,328.01,328.01
555,2014-11-06,337.59,337.59,337.59,337.59
556,2014-11-07,347.82,347.82,347.82,347.82
557,2014-11-08,341.23,341.23,341.23,341.23
558,2014-11-09,344.18,344.18,344.18,344.18
559,2014-11-10,363.42,363.42,363.42,363.42
560,2014-11-11,363.76,363.76,363.76,363.76
561,2014-11-12,366.15,366.15,366.15,366.15
562,2014-11-13,418.58,418.58,418.58,418.58
563,2014-11-14,414.71,414.71,414.71,414.71
564,2014-11-15,395.25,395.25,395.25,395.25
565,2014-11-16,377.33,377.33,377.33,377.33
566,2014-11-17,387.62,387.62,387.62,387.62
567,2014-11-18,384.9,384.9,384.9,384.9
568,2014-11-19,374.87,374.87,374.87,374.87
569,2014-11-20,376.79,376.79,376.79,376.79
570,2014-11-21,355.39,355.39,355.39,355.39
571,2014-11-22,349.39,349.39,349.39,349.39
572,2014-11-23,351.55,351.55,351.55,351.55
573,2014-11-24,366.78,366.78,366.78,366.78
574,2014-11-25,377.74,377.74,377.74,377.74
575,2014-11-26,375.25,375.25,375.25,375.25
576,2014-11-27,365.77,365.77,365.77,365.77
577,2014-11-28,368.45,368.45,368.45,368.45
578,2014-11-29,376.95,376.95,376.95,376.95
579,2014-11-30,374.96,374.96,374.96,374.96
580,2014-12-01,376.47,376.47,376.47,376.47
581,2014-12-02,379.49,379.49,379.49,379.49
582,2014-12-03,381.38,381.38,381.38,381.38
583,2014-12-04,374.1,374.1,374.1,374.1
584,2014-12-05,368.23,368.23,368.23,368.23
585,2014-12-06,376.38,376.38,376.38,376.38
586,2014-12-07,373.67,373.67,373.67,373.67
587,2014-12-08,374.45,374.45,374.45,374.45
588,2014-12-09,361.43,361.43,361.43,361.43
589,2014-12-10,350.93,350.93,350.93,350.93
590,2014-12-11,346.98,346.98,346.98,346.98
591,2014-12-12,346.91,346.91,346.91,346.91
592,2014-12-13,351.5,351.5,351.5,351.5
593,2014-12-14,347.48,347.48,347.48,347.48
594,2014-12-15,350.13,350.13,350.13,350.13
595,2014-12-16,344.62,344.62,344.62,344.62
596,2014-12-17,328.53,328.53,328.53,328.53
597,2014-12-18,318.83,318.83,318.83,318.83
598,2014-12-19,309.77,309.77,309.77,309.77
599,2014-12-20,317.54,317.54,317.54,317.54
600,2014-12-21,328.77,328.77,328.77,328.77
601,2014-12-22,319.5,319.5,319.5,319.5
602,2014-12-23,329.89,329.89,329.89,329.89
603,2014-12-24,333.97,333.97,333.97,333.97
604,2014-12-25,322.19,322.19,322.19,322.19
605,2014-12-26,318.17,318.17,318.17,318.17
606,2014-12-27,327.72,327.72,327.72,327.72
607,2014-12-28,314.57,314.57,314.57,314.57
608,2014-12-29,316.49,316.49,316.49,316.49
609,2014-12-30,312.63,312.63,312.63,312.63
610,2014-12-31,310.08,310.08,310.08,310.08
611,2015-01-01,317.38,317.38,317.38,317.38
612,2015-01-02,313.99,313.99,313.99,313.99
613,2015-01-03,314.45,314.45,314.45,314.45
614,2015-01-04,286.57,286.57,286.57,286.57
615,2015-01-05,260.94,260.94,260.94,260.94
616,2015-01-06,273.22,273.22,273.22,273.22
617,2015-01-07,285.37,285.37,285.37,285.37
618,2015-01-08,295.87,295.87,295.87,295.87
619,2015-01-09,284.45,284.45,284.45,284.45
620,2015-01-10,289.57,289.57,289.57,289.57
621,2015-01-11,274.53,274.53,274.53,274.53
622,2015-01-12,267.18,267.18,267.18,267.18
623,2015-01-13,268.35,268.35,268.35,268.35
624,2015-01-14,221.44,221.44,221.44,221.44
625,2015-01-15,172.15,172.15,172.15,172.15
626,2015-01-16,210.56,210.56,210.56,210.56
627,2015-01-17,205.82,205.82,205.82,205.82
628,2015-01-18,199.49,199.49,199.49,199.49
629,2015-01-19,208.99,208.99,208.99,208.99
630,2015-01-20,214.55,214.55,214.55,214.55
631,2015-01-21,210.51,210.51,210.51,210.51
632,2015-01-22,224.05,224.05,224.05,224.05
633,2015-01-23,232.04,232.04,232.04,232.04
634,2015-01-24,232.9,232.9,232.9,232.9
635,2015-01-25,248.1,248.1,248.1,248.1
636,2015-01-26,253.84,253.84,253.84,253.84
637,2015-01-27,271.29,271.29,271.29,271.29
638,2015-01-28,259.24,259.24,259.24,259.24
639,2015-01-30,232.53,232.53,232.53,232.53
640,2015-01-31,228.64,228.64,228.64,228.64
641,2015-02-01,218.02,218.02,218.02,218.02
642,2015-02-02,226.27,226.27,226.27,226.27
643,2015-02-03,240.02,240.02,240.02,240.02
644,2015-02-04,226.01,226.01,226.01,226.01
645,2015-02-05,225.31,225.31,225.31,225.31
646,2015-02-06,216.91,216.91,216.91,216.91
647,2015-02-07,222.49,222.49,222.49,222.49
648,2015-02-08,227.21,227.21,227.21,227.21
649,2015-02-09,222.91,222.91,222.91,222.91
650,2015-02-10,220.09,220.09,220.09,220.09
651,2015-02-11,220.65,220.65,220.65,220.65
652,2015-02-12,219.1,219.1,219.1,219.1
653,2015-02-13,222.04,222.04,222.04,222.04
654,2015-02-14,235.68,235.68,235.68,235.68
655,2015-02-15,259.01,259.01,259.01,259.01
656,2015-02-16,233.0,233.0,233.0,233.0
657,2015-02-17,235.92,235.92,235.92,235.92
658,2015-02-18,242.46,242.46,242.46,242.46
659,2015-02-19,234.62,234.62,234.62,234.62
660,2015-02-20,240.3,240.3,240.3,240.3
661,2015-02-21,244.08,244.08,244.08,244.08
662,2015-02-22,244.15,244.15,244.15,244.15
663,2015-02-23,235.55,235.55,235.55,235.55
664,2015-02-24,238.13,238.13,238.13,238.13
665,2015-02-25,238.73,238.73,238.73,238.73
666,2015-02-26,237.38,237.38,237.38,237.38
667,2015-02-27,236.17,236.17,236.17,236.17
668,2015-02-28,253.9,253.9,253.9,253.9
669,2015-03-01,253.6,253.6,253.6,253.6
670,2015-03-02,257.71,257.71,257.71,257.71
671,2015-03-03,269.96,269.96,269.96,269.96
672,2015-03-04,280.62,280.62,280.62,280.62
673,2015-03-05,273.02,273.02,273.02,273.02
674,2015-03-06,274.83,274.83,274.83,274.83
675,2015-03-07,272.34,272.34,272.34,272.34
676,2015-03-08,275.58,275.58,275.58,275.58
677,2015-03-09,274.58,274.58,274.58,274.58
678,2015-03-10,289.3,289.3,289.3,289.3
679,2015-03-11,290.31,290.31,290.31,290.31
680,2015-03-12,295.96,295.96,295.96,295.96
681,2015-03-13,293.92,293.92,293.92,293.92
682,2015-03-14,288.04,288.04,288.04,288.04
683,2015-03-15,281.49,281.49,281.49,281.49
684,2015-03-16,285.26,285.26,285.26,285.26
685,2015-03-17,290.1,290.1,290.1,290.1
686,2015-03-18,284.35,284.35,284.35,284.35
687,2015-03-19,255.61,255.61,255.61,255.61
688,2015-03-20,260.0,260.0,260.0,260.0
689,2015-03-21,260.91,260.91,260.91,260.91
690,2015-03-22,259.49,259.49,259.49,259.49
691,2015-03-23,267.8,267.8,267.8,267.8
692,2015-03-24,266.03,266.03,266.03,266.03
693,2015-03-25,245.17,245.17,245.17,245.17
694,2015-03-26,246.27,246.27,246.27,246.27
695,2015-03-27,247.56,247.56,247.56,247.56
696,2015-03-28,247.15,247.15,247.15,247.15
697,2015-03-29,252.05,252.05,252.05,252.05
698,2015-03-30,241.91,241.91,241.91,241.91
699,2015-03-31,246.54,246.54,246.54,246.54
700,2015-04-01,243.27,243.27,243.27,243.27
701,2015-04-02,246.78,246.78,246.78,246.78
702,2015-04-03,252.34,252.34,252.34,252.34
703,2015-04-04,253.62,253.62,253.62,253.62
704,2015-04-05,253.32,253.32,253.32,253.32
705,2015-04-06,259.71,259.71,259.71,259.71
706,2015-04-07,255.42,255.42,255.42,255.42
707,2015-04-08,253.21,253.21,253.21,253.21
708,2015-04-09,244.27,244.27,244.27,244.27
709,2015-04-10,243.2,243.2,243.2,243.2
710,2015-04-11,234.53,234.53,234.53,234.53
711,2015-04-12,236.45,236.45,236.45,236.45
712,2015-04-13,235.74,235.74,235.74,235.74
713,2015-04-14,223.95,223.95,223.95,223.95
714,2015-04-15,218.0,218.0,218.0,218.0
715,2015-04-16,223.02,223.02,223.02,223.02
716,2015-04-17,228.0,228.0,228.0,228.0
717,2015-04-18,222.42,222.42,222.42,222.42
718,2015-04-19,222.95,222.95,222.95,222.95
719,2015-04-20,222.68,222.68,222.68,222.68
720,2015-04-21,224.31,224.31,224.31,224.31
721,2015-04-22,234.69,234.69,234.69,234.69
722,2015-04-23,233.78,233.78,233.78,233.78
723,2015-04-24,235.17,235.17,235.17,235.17
724,2015-04-25,230.99,230.99,230.99,230.99
725,2015-04-26,225.96,225.96,225.96,225.96
726,2015-04-27,218.51,218.51,218.51,218.51
727,2015-04-28,228.57,228.57,228.57,228.57
728,2015-04-29,225.64,225.64,225.64,225.64
729,2015-04-30,226.0,226.0,226.0,226.0
730,2015-05-01,236.22,236.22,236.22,236.22
731,2015-05-02,232.74,232.74,232.74,232.74
732,2015-05-03,235.16,235.16,235.16,235.16
733,2015-05-04,239.88,239.88,239.88,239.88
734,2015-05-05,238.97,238.97,238.97,238.97
735,2015-05-06,236.0,236.0,236.0,236.0
736,2015-05-07,229.82,229.82,229.82,229.82
737,2015-05-08,236.85,236.85,236.85,236.85
738,2015-05-09,243.66,243.66,243.66,243.66
739,2015-05-10,241.53,241.53,241.53,241.53
740,2015-05-11,239.55,239.55,239.55,239.55
741,2015-05-12,241.85,241.85,241.85,241.85
742,2015-05-13,241.52,241.52,241.52,241.52
743,2015-05-14,235.48,235.48,235.48,235.48
744,2015-05-15,236.7,236.7,236.7,236.7
745,2015-05-16,236.99,236.99,236.99,236.99
746,2015-05-17,235.98,235.98,235.98,235.98
747,2015-05-18,236.08,236.08,236.08,236.08
748,2015-05-19,232.48,232.48,232.48,232.48
749,2015-05-20,231.94,231.94,231.94,231.94
750,2015-05-21,234.05,234.05,234.05,234.05
751,2015-05-22,235.42,235.42,235.42,235.42
752,2015-05-23,240.94,240.94,240.94,240.94
753,2015-05-24,239.03,239.03,239.03,239.03
754,2015-05-25,241.24,241.24,241.24,241.24
755,2015-05-26,237.44,237.44,237.44,237.44
756,2015-05-27,237.5,237.5,237.5,237.5
757,2015-05-28,237.23,237.23,237.23,237.23
758,2015-05-29,237.49,237.49,237.49,237.49
759,2015-05-30,237.07,237.07,237.07,237.07
760,2015-05-31,233.46,233.46,233.46,233.46
761,2015-06-01,229.68,229.68,229.68,229.68
762,2015-06-02,223.32,223.32,223.32,223.32
763,2015-06-03,225.74,225.74,225.74,225.74
764,2015-06-04,225.48,225.48,225.48,225.48
765,2015-06-05,224.17,224.17,224.17,224.17
766,2015-06-06,224.74,224.74,224.74,224.74
767,2015-06-07,225.29,225.29,225.29,225.29
768,2015-06-08,223.62,223.62,223.62,223.62
769,2015-06-09,228.7,228.7,228.7,228.7
770,2015-06-10,229.53,229.53,229.53,229.53
771,2015-06-11,229.0,229.0,229.0,229.0
772,2015-06-12,229.93,229.93,229.93,229.93
773,2015-06-13,230.52,230.52,230.52,230.52
774,2015-06-14,232.63,232.63,232.63,232.63
775,2015-06-15,233.67,233.67,233.67,233.67
776,2015-06-16,237.2,237.2,237.2,237.2
777,2015-06-17,250.47,250.47,250.47,250.47
778,2015-06-18,247.69,247.69,247.69,247.69
779,2015-06-19,248.55,248.55,248.55,248.55
780,2015-06-20,243.0,243.0,243.0,243.0
781,2015-06-21,245.48,245.48,245.48,245.48
782,2015-06-22,244.0,244.0,244.0,244.0
783,2015-06-23,247.28,247.28,247.28,247.28
784,2015-06-24,243.85,243.85,243.85,243.85
785,2015-06-25,240.54,240.54,240.54,240.54
786,2015-06-26,242.48,242.48,242.48,242.48
787,2015-06-27,242.48,242.48,242.48,242.48
788,2015-06-28,250.62,250.62,250.62,250.62
789,2015-06-29,248.35,248.35,248.35,248.35
790,2015-06-30,256.3,256.3,256.3,256.3
791,2015-07-01,262.41,262.41,262.41,262.41
792,2015-07-02,257.51,257.51,257.51,257.51
793,2015-07-03,254.65,254.65,254.65,254.65
794,2015-07-04,255.16,255.16,255.16,255.16
795,2015-07-05,260.42,260.42,260.42,260.42
796,2015-07-06,271.04,271.04,271.04,271.04
797,2015-07-07,268.6,268.6,268.6,268.6
798,2015-07-08,265.38,265.38,265.38,265.38
799,2015-07-09,269.61,269.61,269.61,269.61
800,2015-07-10,268.89,268.89,268.89,268.89
801,2015-07-11,285.02,285.02,285.02,285.02
802,2015-07-12,291.89,291.89,291.89,291.89
803,2015-07-13,310.19,310.19,310.19,310.19
804,2015-07-14,290.67,290.67,290.67,290.67
805,2015-07-15,286.67,286.67,286.67,286.67
806,2015-07-16,283.95,283.95,283.95,283.95
807,2015-07-17,276.68,276.68,276.68,276.68
808,2015-07-18,278.37,278.37,278.37,278.37
809,2015-07-19,274.48,274.48,274.48,274.48
810,2015-07-20,272.81,272.81,272.81,272.81
811,2015-07-21,277.25,277.25,277.25,277.25
812,2015-07-22,274.94,274.94,274.94,274.94
813,2015-07-23,276.18,276.18,276.18,276.18
814,2015-07-24,275.61,275.61,275.61,275.61
815,2015-07-25,288.44,288.44,288.44,288.44
816,2015-07-26,288.39,288.39,288.39,288.39
817,2015-07-27,291.7,291.7,291.7,291.7
818,2015-07-28,292.61,292.61,292.61,292.61
819,2015-07-29,293.99,293.99,293.99,293.99
820,2015-07-30,288.72,288.72,288.72,288.72
821,2015-07-31,286.84,286.84,286.84,286.84
822,2015-08-01,283.68,283.68,283.68,283.68
823,2015-08-02,280.7,280.7,280.7,280.7
824,2015-08-03,281.73,281.73,281.73,281.73
825,2015-08-04,281.83,281.83,281.83,281.83
826,2015-08-05,284.24,284.24,284.24,284.24
827,2015-08-06,281.4,281.4,281.4,281.4
828,2015-08-07,278.01,278.01,278.01,278.01
829,2015-08-08,278.51,278.51,278.51,278.51
830,2015-08-09,259.8,259.8,259.8,259.8
831,2015-08-10,264.34,264.34,264.34,264.34
832,2015-08-11,263.58,263.58,263.58,263.58
833,2015-08-12,269.87,269.87,269.87,269.87
834,2015-08-13,267.71,267.71,267.71,267.71
835,2015-08-14,263.66,263.66,263.66,263.66
836,2015-08-15,265.13,265.13,265.13,265.13
837,2015-08-16,260.48,260.48,260.48,260.48
838,2015-08-17,257.82,257.82,257.82,257.82
839,2015-08-18,257.06,257.06,257.06,257.06
840,2015-08-19,253.08,253.08,253.08,253.08
841,2015-08-20,225.96,225.96,225.96,225.96
842,2015-08-21,234.64,234.64,234.64,234.64
843,2015-08-22,232.33,232.33,232.33,232.33
844,2015-08-23,229.15,229.15,229.15,229.15
845,2015-08-24,227.25,227.25,227.25,227.25
846,2015-08-25,210.09,210.09,210.09,210.09
847,2015-08-26,221.33,221.33,221.33,221.33
848,2015-08-27,225.27,225.27,225.27,225.27
849,2015-08-28,222.97,222.97,222.97,222.97
850,2015-08-29,231.66,231.66,231.66,231.66
851,2015-08-30,228.47,228.47,228.47,228.47
852,2015-08-31,228.07,228.07,228.07,228.07
853,2015-09-01,230.08,230.08,230.08,230.08
854,2015-09-02,227.16,227.16,227.16,227.16
855,2015-09-03,228.64,228.64,228.64,228.64
856,2015-09-04,226.57,226.57,226.57,226.57
857,2015-09-05,230.05,230.05,230.05,230.05
858,2015-09-06,234.75,234.75,234.75,234.75
859,2015-09-07,239.13,239.13,239.13,239.13
860,2015-09-08,240.5,240.5,240.5,240.5
861,2015-09-09,243.56,243.56,243.56,243.56
862,2015-09-10,237.95,237.95,237.95,237.95
863,2015-09-11,238.78,238.78,238.78,238.78
864,2015-09-12,240.0,240.0,240.0,240.0
865,2015-09-13,234.91,234.91,234.91,234.91
866,2015-09-14,230.5,230.5,230.5,230.5
867,2015-09-15,230.21,230.21,230.21,230.21
868,2015-09-16,229.91,229.91,229.91,229.91
869,2015-09-17,228.46,228.46,228.46,228.46
870,2015-09-18,232.75,232.75,232.75,232.75
871,2015-09-19,232.35,232.35,232.35,232.35
872,2015-09-20,231.27,231.27,231.27,231.27
873,2015-09-21,230.66,230.66,230.66,230.66
874,2015-09-22,226.45,226.45,226.45,226.45
875,2015-09-23,229.88,229.88,229.88,229.88
876,2015-09-24,229.87,229.87,229.87,229.87
877,2015-09-25,233.93,233.93,233.93,233.93
878,2015-09-26,234.98,234.98,234.98,234.98
879,2015-09-27,234.53,234.53,234.53,234.53
880,2015-09-28,232.83,232.83,232.83,232.83
881,2015-09-29,239.28,239.28,239.28,239.28
882,2015-09-30,237.23,237.23,237.23,237.23
883,2015-10-01,236.05,236.05,236.05,236.05
884,2015-10-02,237.74,237.74,237.74,237.74
885,2015-10-03,237.26,237.26,237.26,237.26
886,2015-10-04,238.97,238.97,238.97,238.97
887,2015-10-05,238.66,238.66,238.66,238.66
888,2015-10-06,240.32,240.32,240.32,240.32
889,2015-10-07,246.44,246.44,246.44,246.44
890,2015-10-08,243.22,243.22,243.22,243.22
891,2015-10-09,242.9,242.9,242.9,242.9
892,2015-10-10,244.21,244.21,244.21,244.21
893,2015-10-11,245.32,245.32,245.32,245.32
894,2015-10-12,247.54,247.54,247.54,247.54
895,2015-10-13,245.57,245.57,245.57,245.57
896,2015-10-14,249.41,249.41,249.41,249.41
897,2015-10-15,252.7,252.7,252.7,252.7
898,2015-10-16,254.63,254.63,254.63,254.63
899,2015-10-17,262.37,262.37,262.37,262.37
900,2015-10-18,270.36,270.36,270.36,270.36
901,2015-10-19,262.23,262.23,262.23,262.23
902,2015-10-20,264.21,264.21,264.21,264.21
903,2015-10-21,270.27,270.27,270.27,270.27
904,2015-10-22,267.02,267.02,267.02,267.02
905,2015-10-23,273.57,273.57,273.57,273.57
906,2015-10-24,277.39,277.39,277.39,277.39
907,2015-10-25,282.96,282.96,282.96,282.96
908,2015-10-26,284.75,284.75,284.75,284.75
909,2015-10-27,285.52,285.52,285.52,285.52
910,2015-10-28,294.81,294.81,294.81,294.81
911,2015-10-29,303.64,303.64,303.64,303.64
912,2015-10-30,313.91,313.91,313.91,313.91
913,2015-10-31,325.8,325.8,325.8,325.8
914,2015-11-01,312.28,312.28,312.28,312.28
915,2015-11-02,325.0,325.0,325.0,325.0
916,2015-11-03,350.77,350.77,350.77,350.77
917,2015-11-04,398.24,398.24,398.24,398.24
918,2015-11-05,404.36,404.36,404.36,404.36
919,2015-11-06,387.47,387.47,387.47,387.47
920,2015-11-07,372.83,372.83,372.83,372.83
921,2015-11-08,387.06,387.06,387.06,387.06
922,2015-11-09,371.5,371.5,371.5,371.5
923,2015-11-10,380.64,380.64,380.64,380.64
924,2015-11-11,336.87,336.87,336.87,336.87
925,2015-11-12,305.98,305.98,305.98,305.98
926,2015-11-13,337.96,337.96,337.96,337.96
927,2015-11-14,337.37,337.37,337.37,337.37
928,2015-11-15,331.5,331.5,331.5,331.5
929,2015-11-16,320.48,320.48,320.48,320.48
930,2015-11-17,331.35,331.35,331.35,331.35
931,2015-11-18,335.11,335.11,335.11,335.11
932,2015-11-19,335.45,335.45,335.45,335.45
933,2015-11-20,325.57,325.57,325.57,325.57
934,2015-11-21,321.42,321.42,321.42,321.42
935,2015-11-22,325.16,325.16,325.16,325.16
936,2015-11-23,323.4,323.4,323.4,323.4
937,2015-11-24,322.83,322.83,322.83,322.83
938,2015-11-25,319.98,319.98,319.98,319.98
939,2015-11-26,328.17,328.17,328.17,328.17
940,2015-11-27,356.25,356.25,356.25,356.25
941,2015-11-28,359.01,359.01,359.01,359.01
942,2015-11-29,356.21,356.21,356.21,356.21
943,2015-11-30,371.49,371.49,371.49,371.49
944,2015-12-01,378.27,378.27,378.27,378.27
945,2015-12-02,363.45,363.45,363.45,363.45
946,2015-12-03,358.82,358.82,358.82,358.82
947,2015-12-04,360.95,360.95,360.95,360.95
948,2015-12-05,362.77,362.77,362.77,362.77
949,2015-12-06,390.65,390.65,390.65,390.65
950,2015-12-07,394.01,394.01,394.01,394.01
951,2015-12-08,394.36,394.36,394.36,394.36
952,2015-12-09,412.93,412.93,412.93,412.93
953,2015-12-10,417.37,417.37,417.37,417.37
954,2015-12-11,416.91,416.91,416.91,416.91
955,2015-12-12,452.41,452.41,452.41,452.41
956,2015-12-13,434.9,434.9,434.9,434.9
